date,symbol,doc_count,mention_count,claim_card_count,issue_cluster_count,upside_score,downside_risk_score,risk_score,bm_sector_fit_score,persistence_score,net_edge_score,source_diversity_ratio,source_reliability_mean,dart_doc_count,news_doc_count,rss_doc_count,selected_articles_doc_count,news_mention_count,telegram_doc_count,blog_doc_count,premium_doc_count,image_map_doc_count,images_ocr_doc_count,event_tagged_doc_count,event_order_count,event_rights_issue_count,event_lawsuit_count,event_guidance_count,macro_news_doc_count,macro_risk_on_ratio,macro_risk_off_ratio,macro_risk_signal,macro_to_stock_axes_applied,qualitative_signal,dup_guard_axis_weight_upside,dup_guard_axis_weight_downside,dup_guard_axis_weight_bm,dup_guard_axis_weight_persistence,dup_guard_corr_threshold,dup_guard_axis_cap,dup_guard_pre_high_corr_pair_count,dup_guard_post_high_corr_pair_count,dup_guard_actions,dup_guard_pre_pairs,dup_guard_post_pairs,stage4_numeric_weight,stage3_qual_weight,stage4_link_formula,brain_backend
2025-05-03,452400,1.0,2.0,2.0,2.0,50.0,50.0,50.0,69.04285714285714,60.58,0.0,0.14285714285714285,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,on,0.19748571428571426,0.0,0.25,0.25,0.25,0.7,0.25,1,0,"[{""action"": ""drop_axis"", ""axis"": ""upside"", ""reason"": {""axis_a"": ""dup_axis_upside_rep"", ""axis_b"": ""dup_axis_downside_rep"", ""rho"": -0.9624627969120082}}]","[{""axis_a"": ""dup_axis_upside_rep"", ""axis_b"": ""dup_axis_downside_rep"", ""rho"": -0.9624627969120082}]",[],0.8,0.2,COMPOSITE = 0.80*VALUE_SCORE + 0.20*QUALITATIVE_SIGNAL,llama_local
2025-05-21,007980,1.0,2.0,2.0,2.0,50.0,50.0,50.0,67.93285714285715,60.58291666666667,0.0,0.14285714285714285,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,on,0.19010515873015876,0.0,0.25,0.25,0.25,0.7,0.25,1,0,"[{""action"": ""drop_axis"", ""axis"": ""upside"", ""reason"": {""axis_a"": ""dup_axis_upside_rep"", ""axis_b"": ""dup_axis_downside_rep"", ""rho"": -0.9624627969120082}}]","[{""axis_a"": ""dup_axis_upside_rep"", ""axis_b"": ""dup_axis_downside_rep"", ""rho"": -0.9624627969120082}]",[],0.8,0.2,COMPOSITE = 0.80*VALUE_SCORE + 0.20*QUALITATIVE_SIGNAL,llama_local
2025-05-21,035420,1.0,2.0,2.0,2.0,50.0,50.0,50.0,67.93285714285715,63.916250000000005,0.0,0.14285714285714285,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,on,0.212327380952381,0.0,0.25,0.25,0.25,0.7,0.25,1,0,"[{""action"": ""drop_axis"", ""axis"": ""upside"", ""reason"": {""axis_a"": ""dup_axis_upside_rep"", ""axis_b"": ""dup_axis_downside_rep"", ""rho"": -0.9624627969120082}}]","[{""axis_a"": ""dup_axis_upside_rep"", ""axis_b"": ""dup_axis_downside_rep"", ""rho"": -0.9624627969120082}]",[],0.8,0.2,COMPOSITE = 0.80*VALUE_SCORE + 0.20*QUALITATIVE_SIGNAL,llama_local
2025-05-21,228670,1.0,2.0,2.0,2.0,50.0,50.0,50.0,67.93285714285715,61.694027777777784,0.0,0.14285714285714285,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,on,0.19751256613756618,0.0,0.25,0.25,0.25,0.7,0.25,1,0,"[{""action"": ""drop_axis"", ""axis"": ""upside"", ""reason"": {""axis_a"": ""dup_axis_upside_rep"", ""axis_b"": ""dup_axis_downside_rep"", ""rho"": -0.9624627969120082}}]","[{""axis_a"": ""dup_axis_upside_rep"", ""axis_b"": ""dup_axis_downside_rep"", ""rho"": -0.9624627969120082}]",[],0.8,0.2,COMPOSITE = 0.80*VALUE_SCORE + 0.20*QUALITATIVE_SIGNAL,llama_local
2025-05-21,278470,1.0,2.0,2.0,2.0,50.0,50.0,50.0,67.93285714285715,60.58291666666667,0.0,0.14285714285714285,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,on,0.19010515873015876,0.0,0.25,0.25,0.25,0.7,0.25,1,0,"[{""action"": ""drop_axis"", ""axis"": ""upside"", ""reason"": {""axis_a"": ""dup_axis_upside_rep"", ""axis_b"": ""dup_axis_downside_rep"", ""rho"": -0.9624627969120082}}]","[{""axis_a"": ""dup_axis_upside_rep"", ""axis_b"": ""dup_axis_downside_rep"", ""rho"": -0.9624627969120082}]",[],0.8,0.2,COMPOSITE = 0.80*VALUE_SCORE + 0.20*QUALITATIVE_SIGNAL,llama_local
2025-05-21,483650,1.0,2.0,2.0,2.0,50.0,50.0,50.0,67.93285714285715,60.58291666666667,0.0,0.14285714285714285,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,on,0.19010515873015876,0.0,0.25,0.25,0.25,0.7,0.25,1,0,"[{""action"": ""drop_axis"", ""axis"": ""upside"", ""reason"": {""axis_a"": ""dup_axis_upside_rep"", ""axis_b"": ""dup_axis_downside_rep"", ""rho"": -0.9624627969120082}}]","[{""axis_a"": ""dup_axis_upside_rep"", ""axis_b"": ""dup_axis_downside_rep"", ""rho"": -0.9624627969120082}]",[],0.8,0.2,COMPOSITE = 0.80*VALUE_SCORE + 0.20*QUALITATIVE_SIGNAL,llama_local
2025-06-10,003550,1.0,1.0,1.0,1.0,50.0,50.0,50.0,69.04285714285714,60.23333333333334,0.0,0.14285714285714285,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,on,0.19517460317460325,0.0,0.25,0.25,0.25,0.7,0.25,1,0,"[{""action"": ""drop_axis"", ""axis"": ""upside"", ""reason"": {""axis_a"": ""dup_axis_upside_rep"", ""axis_b"": ""dup_axis_downside_rep"", ""rho"": -0.9624627969120082}}]","[{""axis_a"": ""dup_axis_upside_rep"", ""axis_b"": ""dup_axis_downside_rep"", ""rho"": -0.9624627969120082}]",[],0.8,0.2,COMPOSITE = 0.80*VALUE_SCORE + 0.20*QUALITATIVE_SIGNAL,llama_local
2025-06-10,051900,1.0,1.0,1.0,1.0,50.0,50.0,50.0,69.04285714285714,60.23333333333334,0.0,0.14285714285714285,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,on,0.19517460317460325,0.0,0.25,0.25,0.25,0.7,0.25,1,0,"[{""action"": ""drop_axis"", ""axis"": ""upside"", ""reason"": {""axis_a"": ""dup_axis_upside_rep"", ""axis_b"": ""dup_axis_downside_rep"", ""rho"": -0.9624627969120082}}]","[{""axis_a"": ""dup_axis_upside_rep"", ""axis_b"": ""dup_axis_downside_rep"", ""rho"": -0.9624627969120082}]",[],0.8,0.2,COMPOSITE = 0.80*VALUE_SCORE + 0.20*QUALITATIVE_SIGNAL,llama_local
2025-06-10,265740,1.0,1.0,1.0,1.0,50.0,50.0,50.0,69.04285714285714,60.23333333333334,0.0,0.14285714285714285,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,on,0.19517460317460325,0.0,0.25,0.25,0.25,0.7,0.25,1,0,"[{""action"": ""drop_axis"", ""axis"": ""upside"", ""reason"": {""axis_a"": ""dup_axis_upside_rep"", ""axis_b"": ""dup_axis_downside_rep"", ""rho"": -0.9624627969120082}}]","[{""axis_a"": ""dup_axis_upside_rep"", ""axis_b"": ""dup_axis_downside_rep"", ""rho"": -0.9624627969120082}]",[],0.8,0.2,COMPOSITE = 0.80*VALUE_SCORE + 0.20*QUALITATIVE_SIGNAL,llama_local
2025-06-13,003160,1.0,2.0,2.0,2.0,50.00000000000001,55.161602477259535,55.161602477259535,66.75110564295392,59.39296819560028,-5.161602477259528,0.14285714285714285,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,on,0.1398831424086311,0.0,0.25,0.25,0.25,0.7,0.25,1,0,"[{""action"": ""drop_axis"", ""axis"": ""upside"", ""reason"": {""axis_a"": ""dup_axis_upside_rep"", ""axis_b"": ""dup_axis_downside_rep"", ""rho"": -0.9624627969120082}}]","[{""axis_a"": ""dup_axis_upside_rep"", ""axis_b"": ""dup_axis_downside_rep"", ""rho"": -0.9624627969120082}]",[],0.8,0.2,COMPOSITE = 0.80*VALUE_SCORE + 0.20*QUALITATIVE_SIGNAL,llama_local
2025-06-13,035420,1.0,2.0,2.0,2.0,50.00000000000001,55.161602477259535,55.161602477259535,66.75110564295392,61.615190417822504,-5.161602477259528,0.14285714285714285,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,on,0.1546979572234459,0.0,0.25,0.25,0.25,0.7,0.25,1,0,"[{""action"": ""drop_axis"", ""axis"": ""upside"", ""reason"": {""axis_a"": ""dup_axis_upside_rep"", ""axis_b"": ""dup_axis_downside_rep"", ""rho"": -0.9624627969120082}}]","[{""axis_a"": ""dup_axis_upside_rep"", ""axis_b"": ""dup_axis_downside_rep"", ""rho"": -0.9624627969120082}]",[],0.8,0.2,COMPOSITE = 0.80*VALUE_SCORE + 0.20*QUALITATIVE_SIGNAL,llama_local
2025-06-13,039030,1.0,2.0,2.0,2.0,50.00000000000001,55.161602477259535,55.161602477259535,66.75110564295392,59.39296819560028,-5.161602477259528,0.14285714285714285,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,on,0.1398831424086311,0.0,0.25,0.25,0.25,0.7,0.25,1,0,"[{""action"": ""drop_axis"", ""axis"": ""upside"", ""reason"": {""axis_a"": ""dup_axis_upside_rep"", ""axis_b"": ""dup_axis_downside_rep"", ""rho"": -0.9624627969120082}}]","[{""axis_a"": ""dup_axis_upside_rep"", ""axis_b"": ""dup_axis_downside_rep"", ""rho"": -0.9624627969120082}]",[],0.8,0.2,COMPOSITE = 0.80*VALUE_SCORE + 0.20*QUALITATIVE_SIGNAL,llama_local
2025-06-13,122640,1.0,2.0,2.0,2.0,50.00000000000001,55.161602477259535,55.161602477259535,66.75110564295392,59.39296819560028,-5.161602477259528,0.14285714285714285,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,on,0.1398831424086311,0.0,0.25,0.25,0.25,0.7,0.25,1,0,"[{""action"": ""drop_axis"", ""axis"": ""upside"", ""reason"": {""axis_a"": ""dup_axis_upside_rep"", ""axis_b"": ""dup_axis_downside_rep"", ""rho"": -0.9624627969120082}}]","[{""axis_a"": ""dup_axis_upside_rep"", ""axis_b"": ""dup_axis_downside_rep"", ""rho"": -0.9624627969120082}]",[],0.8,0.2,COMPOSITE = 0.80*VALUE_SCORE + 0.20*QUALITATIVE_SIGNAL,llama_local
2025-06-13,403870,1.0,2.0,2.0,2.0,50.00000000000001,55.161602477259535,55.161602477259535,66.75110564295392,59.39296819560028,-5.161602477259528,0.14285714285714285,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,on,0.1398831424086311,0.0,0.25,0.25,0.25,0.7,0.25,1,0,"[{""action"": ""drop_axis"", ""axis"": ""upside"", ""reason"": {""axis_a"": ""dup_axis_upside_rep"", ""axis_b"": ""dup_axis_downside_rep"", ""rho"": -0.9624627969120082}}]","[{""axis_a"": ""dup_axis_upside_rep"", ""axis_b"": ""dup_axis_downside_rep"", ""rho"": -0.9624627969120082}]",[],0.8,0.2,COMPOSITE = 0.80*VALUE_SCORE + 0.20*QUALITATIVE_SIGNAL,llama_local
2025-07-06,000660,1.0,5.0,5.0,5.0,45.86666666666667,54.66666666666667,54.66666666666667,69.04285714285714,69.7488888888889,-8.800000000000004,0.14285714285714285,0.8400000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,on,0.22750052910052912,0.0,0.25,0.25,0.25,0.7,0.25,1,0,"[{""action"": ""drop_axis"", ""axis"": ""upside"", ""reason"": {""axis_a"": ""dup_axis_upside_rep"", ""axis_b"": ""dup_axis_downside_rep"", ""rho"": -0.9624627969120082}}]","[{""axis_a"": ""dup_axis_upside_rep"", ""axis_b"": ""dup_axis_downside_rep"", ""rho"": -0.9624627969120082}]",[],0.8,0.2,COMPOSITE = 0.80*VALUE_SCORE + 0.20*QUALITATIVE_SIGNAL,llama_local
