kind,code,date,value,path,detail
OHLCV_ZERO_CANDLE,353190,2021-01-29,3110.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/353190.csv,OHL=0 close>0 vol=0
OHLCV_NONPOS_PRICE,152550,2022-12-22,98.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/152550.csv,<=0 price
OHLCV_NONPOS_PRICE,152550,2022-12-27,165.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/152550.csv,<=0 price
OHLCV_NONPOS_PRICE,152550,2023-01-03,361.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/152550.csv,<=0 price
OHLCV_LOW_VOLUME,152550,2022-12-22,0.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/152550.csv,volume<10
OHLCV_LOW_VOLUME,152550,2022-12-27,0.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/152550.csv,volume<10
OHLCV_LOW_VOLUME,152550,2023-01-03,0.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/152550.csv,volume<10
OHLCV_ZERO_CANDLE,152550,2022-12-22,98.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/152550.csv,OHL=0 close>0 vol=0
OHLCV_ZERO_CANDLE,152550,2022-12-27,165.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/152550.csv,OHL=0 close>0 vol=0
OHLCV_ZERO_CANDLE,152550,2023-01-03,361.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/152550.csv,OHL=0 close>0 vol=0
OHLCV_NONPOS_PRICE,009540,2017-03-30,149889.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/009540.csv,<=0 price
OHLCV_NONPOS_PRICE,009540,2017-03-31,149889.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/009540.csv,<=0 price
OHLCV_NONPOS_PRICE,009540,2017-04-03,149889.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/009540.csv,<=0 price
OHLCV_LOW_VOLUME,009540,2017-03-30,0.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/009540.csv,volume<10
OHLCV_LOW_VOLUME,009540,2017-03-31,0.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/009540.csv,volume<10
OHLCV_LOW_VOLUME,009540,2017-04-03,0.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/009540.csv,volume<10
OHLCV_ZERO_CANDLE,009540,2017-03-30,149889.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/009540.csv,OHL=0 close>0 vol=0
OHLCV_ZERO_CANDLE,009540,2017-03-31,149889.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/009540.csv,OHL=0 close>0 vol=0
OHLCV_ZERO_CANDLE,009540,2017-04-03,149889.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/009540.csv,OHL=0 close>0 vol=0
OHLCV_RET_SPIKE,183490,2018-02-21,-0.8524606741573033,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/183490.csv,abs(ret)>35%
OHLCV_NONPOS_PRICE,294140,2024-04-11,3800.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/294140.csv,<=0 price
OHLCV_NONPOS_PRICE,294140,2024-04-12,3800.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/294140.csv,<=0 price
OHLCV_NONPOS_PRICE,294140,2024-04-15,3800.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/294140.csv,<=0 price
OHLCV_LOW_VOLUME,294140,2024-04-11,0.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/294140.csv,volume<10
OHLCV_LOW_VOLUME,294140,2024-04-12,0.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/294140.csv,volume<10
OHLCV_LOW_VOLUME,294140,2024-04-15,0.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/294140.csv,volume<10
OHLCV_ZERO_CANDLE,294140,2024-04-11,3800.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/294140.csv,OHL=0 close>0 vol=0
OHLCV_ZERO_CANDLE,294140,2024-04-12,3800.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/294140.csv,OHL=0 close>0 vol=0
OHLCV_ZERO_CANDLE,294140,2024-04-15,3800.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/294140.csv,OHL=0 close>0 vol=0
OHLCV_NONPOS_PRICE,114920,2020-08-12,3200.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/114920.csv,<=0 price
OHLCV_NONPOS_PRICE,114920,2022-03-31,2400.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/114920.csv,<=0 price
OHLCV_NONPOS_PRICE,114920,2023-01-30,1989.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/114920.csv,<=0 price
OHLCV_LOW_VOLUME,114920,2016-01-07,3.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/114920.csv,volume<10
OHLCV_LOW_VOLUME,114920,2016-01-18,9.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/114920.csv,volume<10
OHLCV_LOW_VOLUME,114920,2016-01-19,1.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/114920.csv,volume<10
OHLCV_ZERO_CANDLE,114920,2020-08-12,3200.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/114920.csv,OHL=0 close>0 vol=0
OHLCV_ZERO_CANDLE,114920,2022-03-31,2400.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/114920.csv,OHL=0 close>0 vol=0
OHLCV_ZERO_CANDLE,114920,2023-01-30,1989.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/114920.csv,OHL=0 close>0 vol=0
OHLCV_NONPOS_PRICE,162120,2017-10-23,3315.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/162120.csv,<=0 price
OHLCV_NONPOS_PRICE,162120,2017-10-26,4380.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/162120.csv,<=0 price
OHLCV_NONPOS_PRICE,162120,2017-11-01,6640.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/162120.csv,<=0 price
OHLCV_LOW_VOLUME,162120,2017-07-25,0.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/162120.csv,volume<10
OHLCV_LOW_VOLUME,162120,2017-07-26,2.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/162120.csv,volume<10
OHLCV_LOW_VOLUME,162120,2017-07-27,2.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/162120.csv,volume<10
OHLCV_ZERO_CANDLE,162120,2017-10-23,3315.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/162120.csv,OHL=0 close>0 vol=0
OHLCV_ZERO_CANDLE,162120,2017-10-26,4380.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/162120.csv,OHL=0 close>0 vol=0
OHLCV_ZERO_CANDLE,162120,2017-11-01,6640.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/162120.csv,OHL=0 close>0 vol=0
OHLCV_RET_SPIKE,162120,2020-11-24,-0.6163461538461539,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/162120.csv,abs(ret)>35%
OHLCV_NONPOS_PRICE,069920,2022-04-05,9900.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/069920.csv,<=0 price
OHLCV_NONPOS_PRICE,069920,2025-08-18,1755.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/069920.csv,<=0 price
OHLCV_NONPOS_PRICE,069920,2025-08-19,1755.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/069920.csv,<=0 price
OHLCV_LOW_VOLUME,069920,2022-04-05,0.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/069920.csv,volume<10
OHLCV_LOW_VOLUME,069920,2025-08-18,0.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/069920.csv,volume<10
OHLCV_LOW_VOLUME,069920,2025-08-19,0.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/069920.csv,volume<10
OHLCV_ZERO_CANDLE,069920,2022-04-05,9900.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/069920.csv,OHL=0 close>0 vol=0
OHLCV_ZERO_CANDLE,069920,2025-08-18,1755.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/069920.csv,OHL=0 close>0 vol=0
OHLCV_ZERO_CANDLE,069920,2025-08-19,1755.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/069920.csv,OHL=0 close>0 vol=0
OHLCV_NONPOS_PRICE,003535,2021-04-07,17700.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/003535.csv,<=0 price
OHLCV_NONPOS_PRICE,003535,2021-04-09,23000.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/003535.csv,<=0 price
OHLCV_NONPOS_PRICE,003535,2021-04-19,34750.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/003535.csv,<=0 price
OHLCV_LOW_VOLUME,003535,2021-04-07,0.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/003535.csv,volume<10
OHLCV_LOW_VOLUME,003535,2021-04-09,0.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/003535.csv,volume<10
OHLCV_LOW_VOLUME,003535,2021-04-19,0.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/003535.csv,volume<10
OHLCV_ZERO_CANDLE,003535,2021-04-07,17700.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/003535.csv,OHL=0 close>0 vol=0
OHLCV_ZERO_CANDLE,003535,2021-04-09,23000.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/003535.csv,OHL=0 close>0 vol=0
OHLCV_ZERO_CANDLE,003535,2021-04-19,34750.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/003535.csv,OHL=0 close>0 vol=0
OHLCV_NONPOS_PRICE,093640,2018-04-17,6130.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/093640.csv,<=0 price
OHLCV_NONPOS_PRICE,093640,2019-05-13,4130.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/093640.csv,<=0 price
OHLCV_LOW_VOLUME,093640,2018-04-17,0.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/093640.csv,volume<10
OHLCV_LOW_VOLUME,093640,2019-05-13,0.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/093640.csv,volume<10
OHLCV_ZERO_CANDLE,093640,2018-04-17,6130.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/093640.csv,OHL=0 close>0 vol=0
OHLCV_ZERO_CANDLE,093640,2019-05-13,4130.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/093640.csv,OHL=0 close>0 vol=0
OHLCV_NONPOS_PRICE,052020,2022-08-04,17997.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/052020.csv,<=0 price
OHLCV_NONPOS_PRICE,052020,2022-08-08,18043.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/052020.csv,<=0 price
OHLCV_NONPOS_PRICE,052020,2022-08-18,22278.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/052020.csv,<=0 price
OHLCV_LOW_VOLUME,052020,2022-08-04,0.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/052020.csv,volume<10
OHLCV_LOW_VOLUME,052020,2022-08-08,0.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/052020.csv,volume<10
OHLCV_LOW_VOLUME,052020,2022-08-18,0.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/052020.csv,volume<10
OHLCV_ZERO_CANDLE,052020,2022-08-04,17997.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/052020.csv,OHL=0 close>0 vol=0
OHLCV_ZERO_CANDLE,052020,2022-08-08,18043.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/052020.csv,OHL=0 close>0 vol=0
OHLCV_ZERO_CANDLE,052020,2022-08-18,22278.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/052020.csv,OHL=0 close>0 vol=0
OHLCV_NONPOS_PRICE,102950,2024-02-08,3990.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/102950.csv,<=0 price
OHLCV_NONPOS_PRICE,102950,2024-02-13,3990.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/102950.csv,<=0 price
OHLCV_NONPOS_PRICE,102950,2024-02-14,3990.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/102950.csv,<=0 price
OHLCV_LOW_VOLUME,102950,2024-02-08,0.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/102950.csv,volume<10
OHLCV_LOW_VOLUME,102950,2024-02-13,0.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/102950.csv,volume<10
OHLCV_LOW_VOLUME,102950,2024-02-14,0.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/102950.csv,volume<10
OHLCV_ZERO_CANDLE,102950,2024-02-08,3990.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/102950.csv,OHL=0 close>0 vol=0
OHLCV_ZERO_CANDLE,102950,2024-02-13,3990.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/102950.csv,OHL=0 close>0 vol=0
OHLCV_ZERO_CANDLE,102950,2024-02-14,3990.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/102950.csv,OHL=0 close>0 vol=0
OHLCV_LOW_VOLUME,413300,2022-09-30,7.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/413300.csv,volume<10
OHLCV_LOW_VOLUME,413300,2022-10-13,6.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/413300.csv,volume<10
OHLCV_LOW_VOLUME,413300,2022-10-24,5.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/413300.csv,volume<10
OHLCV_NONPOS_PRICE,031430,2022-04-06,33400.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/031430.csv,<=0 price
OHLCV_NONPOS_PRICE,031430,2022-04-07,33400.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/031430.csv,<=0 price
OHLCV_NONPOS_PRICE,031430,2022-04-08,33400.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/031430.csv,<=0 price
OHLCV_LOW_VOLUME,031430,2022-04-06,0.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/031430.csv,volume<10
OHLCV_LOW_VOLUME,031430,2022-04-07,0.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/031430.csv,volume<10
OHLCV_LOW_VOLUME,031430,2022-04-08,0.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/031430.csv,volume<10
OHLCV_ZERO_CANDLE,031430,2022-04-06,33400.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/031430.csv,OHL=0 close>0 vol=0
OHLCV_ZERO_CANDLE,031430,2022-04-07,33400.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/031430.csv,OHL=0 close>0 vol=0
OHLCV_ZERO_CANDLE,031430,2022-04-08,33400.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/031430.csv,OHL=0 close>0 vol=0
OHLCV_NONPOS_PRICE,005965,2016-09-28,33500.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/005965.csv,<=0 price
OHLCV_NONPOS_PRICE,005965,2016-09-29,33500.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/005965.csv,<=0 price
OHLCV_NONPOS_PRICE,005965,2016-09-30,33500.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/005965.csv,<=0 price
OHLCV_LOW_VOLUME,005965,2016-09-28,0.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/005965.csv,volume<10
OHLCV_LOW_VOLUME,005965,2016-09-29,0.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/005965.csv,volume<10
OHLCV_LOW_VOLUME,005965,2016-09-30,0.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/005965.csv,volume<10
OHLCV_ZERO_CANDLE,005965,2016-09-28,33500.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/005965.csv,OHL=0 close>0 vol=0
OHLCV_ZERO_CANDLE,005965,2016-09-29,33500.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/005965.csv,OHL=0 close>0 vol=0
OHLCV_ZERO_CANDLE,005965,2016-09-30,33500.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/005965.csv,OHL=0 close>0 vol=0
OHLCV_NONPOS_PRICE,139050,2017-02-13,3440.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/139050.csv,<=0 price
OHLCV_NONPOS_PRICE,139050,2017-02-21,3150.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/139050.csv,<=0 price
OHLCV_NONPOS_PRICE,139050,2018-01-17,5100.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/139050.csv,<=0 price
OHLCV_LOW_VOLUME,139050,2017-02-13,0.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/139050.csv,volume<10
OHLCV_LOW_VOLUME,139050,2017-02-21,0.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/139050.csv,volume<10
OHLCV_LOW_VOLUME,139050,2018-01-17,0.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/139050.csv,volume<10
OHLCV_ZERO_CANDLE,139050,2017-02-13,3440.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/139050.csv,OHL=0 close>0 vol=0
OHLCV_ZERO_CANDLE,139050,2017-02-21,3150.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/139050.csv,OHL=0 close>0 vol=0
OHLCV_ZERO_CANDLE,139050,2018-01-17,5100.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/139050.csv,OHL=0 close>0 vol=0
OHLCV_RET_SPIKE,139050,2023-06-28,14.422535211267606,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/139050.csv,abs(ret)>35%
OHLCV_LOW_VOLUME,303360,2018-12-20,0.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/303360.csv,volume<10
OHLCV_LOW_VOLUME,303360,2018-12-21,0.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/303360.csv,volume<10
OHLCV_LOW_VOLUME,303360,2018-12-28,0.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/303360.csv,volume<10
OHLCV_RET_SPIKE,303360,2020-07-21,-0.5038022813688212,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/303360.csv,abs(ret)>35%
OHLCV_NONPOS_PRICE,269620,2020-08-26,3281.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/269620.csv,<=0 price
OHLCV_NONPOS_PRICE,269620,2022-03-23,889.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/269620.csv,<=0 price
OHLCV_NONPOS_PRICE,269620,2022-03-24,889.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/269620.csv,<=0 price
OHLCV_LOW_VOLUME,269620,2020-08-26,0.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/269620.csv,volume<10
OHLCV_LOW_VOLUME,269620,2022-03-23,0.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/269620.csv,volume<10
OHLCV_LOW_VOLUME,269620,2022-03-24,0.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/269620.csv,volume<10
OHLCV_ZERO_CANDLE,269620,2020-08-26,3281.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/269620.csv,OHL=0 close>0 vol=0
OHLCV_ZERO_CANDLE,269620,2022-03-23,889.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/269620.csv,OHL=0 close>0 vol=0
OHLCV_ZERO_CANDLE,269620,2022-03-24,889.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/269620.csv,OHL=0 close>0 vol=0
OHLCV_LOW_VOLUME,008500,2018-08-03,5.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/008500.csv,volume<10
OHLCV_LOW_VOLUME,008500,2022-03-24,0.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/008500.csv,volume<10
OHLCV_LOW_VOLUME,008500,2023-03-23,0.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/008500.csv,volume<10
OHLCV_NONPOS_PRICE,005030,2023-04-12,486.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/005030.csv,<=0 price
OHLCV_NONPOS_PRICE,005030,2023-04-13,486.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/005030.csv,<=0 price
OHLCV_NONPOS_PRICE,005030,2023-04-14,486.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/005030.csv,<=0 price
OHLCV_LOW_VOLUME,005030,2023-04-12,0.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/005030.csv,volume<10
OHLCV_LOW_VOLUME,005030,2023-04-13,0.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/005030.csv,volume<10
OHLCV_LOW_VOLUME,005030,2023-04-14,0.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/005030.csv,volume<10
OHLCV_ZERO_CANDLE,005030,2023-04-12,486.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/005030.csv,OHL=0 close>0 vol=0
OHLCV_ZERO_CANDLE,005030,2023-04-13,486.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/005030.csv,OHL=0 close>0 vol=0
OHLCV_ZERO_CANDLE,005030,2023-04-14,486.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/005030.csv,OHL=0 close>0 vol=0
OHLCV_LOW_VOLUME,001530,2017-03-13,8.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/001530.csv,volume<10
OHLCV_LOW_VOLUME,001530,2017-10-24,6.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/001530.csv,volume<10
OHLCV_LOW_VOLUME,001530,2022-04-14,0.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/001530.csv,volume<10
OHLCV_NONPOS_PRICE,128820,2017-03-17,2651.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/128820.csv,<=0 price
OHLCV_NONPOS_PRICE,128820,2025-05-02,3515.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/128820.csv,<=0 price
OHLCV_NONPOS_PRICE,128820,2025-05-07,3515.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/128820.csv,<=0 price
OHLCV_LOW_VOLUME,128820,2017-03-17,0.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/128820.csv,volume<10
OHLCV_LOW_VOLUME,128820,2025-05-02,0.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/128820.csv,volume<10
OHLCV_LOW_VOLUME,128820,2025-05-07,0.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/128820.csv,volume<10
OHLCV_ZERO_CANDLE,128820,2017-03-17,2651.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/128820.csv,OHL=0 close>0 vol=0
OHLCV_ZERO_CANDLE,128820,2025-05-02,3515.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/128820.csv,OHL=0 close>0 vol=0
OHLCV_ZERO_CANDLE,128820,2025-05-07,3515.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/128820.csv,OHL=0 close>0 vol=0
OHLCV_NONPOS_PRICE,234080,2018-04-20,29150.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/234080.csv,<=0 price
OHLCV_NONPOS_PRICE,234080,2018-04-23,29150.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/234080.csv,<=0 price
OHLCV_NONPOS_PRICE,234080,2018-04-24,29150.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/234080.csv,<=0 price
OHLCV_LOW_VOLUME,234080,2018-04-20,0.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/234080.csv,volume<10
OHLCV_LOW_VOLUME,234080,2018-04-23,0.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/234080.csv,volume<10
OHLCV_LOW_VOLUME,234080,2018-04-24,0.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/234080.csv,volume<10
OHLCV_ZERO_CANDLE,234080,2018-04-20,29150.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/234080.csv,OHL=0 close>0 vol=0
OHLCV_ZERO_CANDLE,234080,2018-04-23,29150.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/234080.csv,OHL=0 close>0 vol=0
OHLCV_ZERO_CANDLE,234080,2018-04-24,29150.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/234080.csv,OHL=0 close>0 vol=0
OHLCV_NONPOS_PRICE,053060,2020-12-07,1525.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/053060.csv,<=0 price
OHLCV_NONPOS_PRICE,053060,2020-12-08,1525.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/053060.csv,<=0 price
OHLCV_NONPOS_PRICE,053060,2020-12-09,1525.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/053060.csv,<=0 price
OHLCV_LOW_VOLUME,053060,2020-12-07,0.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/053060.csv,volume<10
OHLCV_LOW_VOLUME,053060,2020-12-08,0.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/053060.csv,volume<10
OHLCV_LOW_VOLUME,053060,2020-12-09,0.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/053060.csv,volume<10
OHLCV_ZERO_CANDLE,053060,2020-12-07,1525.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/053060.csv,OHL=0 close>0 vol=0
OHLCV_ZERO_CANDLE,053060,2020-12-08,1525.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/053060.csv,OHL=0 close>0 vol=0
OHLCV_ZERO_CANDLE,053060,2020-12-09,1525.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/053060.csv,OHL=0 close>0 vol=0
OHLCV_NONPOS_PRICE,193250,2016-03-18,9080.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/193250.csv,<=0 price
OHLCV_NONPOS_PRICE,193250,2016-04-29,6480.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/193250.csv,<=0 price
OHLCV_NONPOS_PRICE,193250,2016-05-02,6480.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/193250.csv,<=0 price
OHLCV_LOW_VOLUME,193250,2016-03-18,0.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/193250.csv,volume<10
OHLCV_LOW_VOLUME,193250,2016-04-29,0.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/193250.csv,volume<10
OHLCV_LOW_VOLUME,193250,2016-05-02,0.0,/Users/jobiseu/.openclaw/workspace/invest/data/ohlcv/193250.csv,volume<10
